Focal;Neighbor;Condition;Pair;Tray;N;PN
Centurion;Titlis;Mix;Cen_Tit;K1_10;0,028;0
Centurion;Titlis;Mix;Cen_Tit;K1_10;0,051;0,005984766
Centurion;Titlis;Mix;Cen_Tit;K1_10;0;0
Titlis;Centurion;Mix;Tit_Cen;K1_10;0,123;0,030696145
Titlis;Centurion;Mix;Tit_Cen;K1_10;0,492;0,06297481
Titlis;Centurion;Mix;Tit_Cen;K1_10;0,575;0,044451385
Titlis;Centurion;Mix;Tit_Cen;K1_10;0,738;0,067571835
Centurion;Titlis;Mix;Cen_Tit;M2_7;0;0
Centurion;Titlis;Mix;Cen_Tit;M2_7;0;0
Centurion;Titlis;Mix;Cen_Tit;M2_7;0;0
Centurion;Titlis;Mix;Cen_Tit;M2_7;0;0
Titlis;Centurion;Mix;Tit_Cen;M2_7;0,88;0,044554455
Titlis;Centurion;Mix;Tit_Cen;M2_7;0,096;0,000388651
Titlis;Centurion;Mix;Tit_Cen;M2_7;0,162;0,022439024
Titlis;Centurion;Mix;Tit_Cen;M2_7;0,076;0,035615491
Centurion;Titlis;Mix;Cen_Tit;G2_9;0,127;0,000273
Centurion;Titlis;Mix;Cen_Tit;G2_9;0,018;0,00927357
Centurion;Titlis;Mix;Cen_Tit;G2_9;0,065;0,009948269
Centurion;Titlis;Mix;Cen_Tit;G2_9;0,047;0
Titlis;Centurion;Mix;Tit_Cen;G2_9;0,979;0,034660695
Titlis;Centurion;Mix;Tit_Cen;G2_9;0,98;0,028001534
Titlis;Centurion;Mix;Tit_Cen;G2_9;0,855;0,040524519
Titlis;Centurion;Mix;Tit_Cen;G2_9;0,62;0,03202847
Accroc;Descartes;Mix;Acc_Des;B4_21;0,733;0,025169147
Accroc;Descartes;Mix;Acc_Des;B4_21;0,983;0,067288086
Accroc;Descartes;Mix;Acc_Des;B4_21;0,302;0,027401894
Accroc;Descartes;Mix;Acc_Des;B4_21;0,698;0,052937782
Descartes;Accroc;Mix;Des_Acc;B4_21;0,333;0,020379965
Descartes;Accroc;Mix;Des_Acc;B4_21;0,354;0,01488524
Descartes;Accroc;Mix;Des_Acc;B4_21;0,888;0,03775256
Descartes;Accroc;Mix;Des_Acc;B4_21;0,979;0,030488687
Accroc;Descartes;Mix;Acc_Des;F4_19;0,057;0,062152602
Accroc;Descartes;Mix;Acc_Des;F4_19;0;0
Accroc;Descartes;Mix;Acc_Des;F4_19;0,03;0,024976873
Accroc;Descartes;Mix;Acc_Des;F4_19;0;0
Descartes;Accroc;Mix;Des_Acc;F4_19;0,056;0,018691589
Descartes;Accroc;Mix;Des_Acc;F4_19;0;0
Descartes;Accroc;Mix;Des_Acc;F4_19;0,047;0,009122807
Descartes;Accroc;Mix;Des_Acc;F4_19;0,002;0
Accroc;Descartes;Mix;Acc_Des;I3_23;0,393;0,032938755
Accroc;Descartes;Mix;Acc_Des;I3_23;0,529;0,036101083
Accroc;Descartes;Mix;Acc_Des;I3_23;0,123;0,038825758
Accroc;Descartes;Mix;Acc_Des;I3_23;0;0
Descartes;Accroc;Mix;Des_Acc;I3_23;0,003;0,036697248
Descartes;Accroc;Mix;Des_Acc;I3_23;0;0
Descartes;Accroc;Mix;Des_Acc;I3_23;0;0
Descartes;Accroc;Mix;Des_Acc;I3_23;0;0
Accroc;Descartes;Mix;Acc_Des;H1_20;0;0
Accroc;Descartes;Mix;Acc_Des;H1_20;0;0
Accroc;Descartes;Mix;Acc_Des;H1_20;0,004;0,051136364
Accroc;Descartes;Mix;Acc_Des;H1_20;0,163;0,017481203
Descartes;Accroc;Mix;Des_Acc;H1_20;0,07;0,01910828
Descartes;Accroc;Mix;Des_Acc;H1_20;0,028;0,014840183
Descartes;Accroc;Mix;Des_Acc;H1_20;0;0
Descartes;Accroc;Mix;Des_Acc;H1_20;0,003;0,039473684
Apache;Descartes;Mix;Apa_Des;B4_21;0,527;0,013779881
Apache;Descartes;Mix;Apa_Des;B4_21;0,973;0,009963944
Apache;Descartes;Mix;Apa_Des;B4_21;0,595;0,008319866
Apache;Descartes;Mix;Apa_Des;B4_21;0,669;0,021573302
Descartes;Apache;Mix;Des_Apa;B4_21;0,982;0,008120398
Descartes;Apache;Mix;Des_Apa;B4_21;0,169;0,004091301
Descartes;Apache;Mix;Des_Apa;B4_21;0,98;0,005264376
Descartes;Apache;Mix;Des_Apa;B4_21;0,462;0,010751674
Apache;Descartes;Mix;Apa_Des;B4_21;0,473;0,01112168
Apache;Descartes;Mix;Apa_Des;B4_21;0,979;0,009076156
Apache;Descartes;Mix;Apa_Des;B4_21;0,98;0,024659059
Descartes;Apache;Mix;Des_Apa;B4_21;0,601;0,035875614
Descartes;Apache;Mix;Des_Apa;B4_21;0,975;0,014902292
Descartes;Apache;Mix;Des_Apa;B4_21;0,98;0,002938476
Descartes;Apache;Mix;Des_Apa;B4_21;0,118;0,002770083
Apache;Descartes;Mix;Apa_Des;F4_19;0,893;0,006527588
Apache;Descartes;Mix;Apa_Des;F4_19;0,003;0,02020202
Apache;Descartes;Mix;Apa_Des;F4_19;0;0
Apache;Descartes;Mix;Apa_Des;F4_19;0,21;0,025786488
Descartes;Apache;Mix;Des_Apa;F4_19;0;0
Descartes;Apache;Mix;Des_Apa;F4_19;0,001;0,276595745
Descartes;Apache;Mix;Des_Apa;F4_19;0,007;0,053398058
Descartes;Apache;Mix;Des_Apa;F4_19;0,61;0,01066052
Apache;Descartes;Mix;Apa_Des;B2_22;0,166;0,004962779
Apache;Descartes;Mix;Apa_Des;B2_22;0,061;0,011618257
Apache;Descartes;Mix;Apa_Des;B2_22;0,436;0,013810557
Apache;Descartes;Mix;Apa_Des;B2_22;0,037;0,027118644
Descartes;Apache;Mix;Des_Apa;B2_22;0,184;0,001589509
Descartes;Apache;Mix;Des_Apa;B2_22;0,025;0,038007864
Descartes;Apache;Mix;Des_Apa;B2_22;0,002;0
Bergamo;Descartes;Mix;Ber_Des;F3_14;0;0
Bergamo;Descartes;Mix;Ber_Des;F3_14;0;0
Bergamo;Descartes;Mix;Ber_Des;F3_14;0;0
Descartes;Bergamo;Mix;Des_Ber;F3_14;0;0
Descartes;Bergamo;Mix;Des_Ber;F3_14;0,001;0
Descartes;Bergamo;Mix;Des_Ber;F3_14;0;0
Descartes;Bergamo;Mix;Des_Ber;F3_14;0;0
Bergamo;Descartes;Mix;Ber_Des;C1_16;0;0
Bergamo;Descartes;Mix;Ber_Des;C1_16;0,508;0,010694681
Bergamo;Descartes;Mix;Ber_Des;C1_16;0,858;0,01762955
Bergamo;Descartes;Mix;Ber_Des;C1_16;0,372;0,031441632
Descartes;Bergamo;Mix;Des_Ber;C1_16;0,737;0,008245089
Descartes;Bergamo;Mix;Des_Ber;C1_16;0;0
Descartes;Bergamo;Mix;Des_Ber;C1_16;0,604;0,003929756
Descartes;Bergamo;Mix;Des_Ber;C1_16;0,968;0,004720266
Bergamo;Descartes;Mix;Ber_Des;J2_13;0,049;0,015247776
Bergamo;Descartes;Mix;Ber_Des;J2_13;0,03;0,01336074
Bergamo;Descartes;Mix;Ber_Des;J2_13;0;0
Bergamo;Descartes;Mix;Ber_Des;J2_13;0;0
Descartes;Bergamo;Mix;Des_Ber;J2_13;0,209;0,009208633
Descartes;Bergamo;Mix;Des_Ber;J2_13;0,063;0,004412576
Descartes;Bergamo;Mix;Des_Ber;J2_13;0,011;0,022058824
Descartes;Bergamo;Mix;Des_Ber;J2_13;0,374;0,006483555
Bergamo;Descartes;Mix;Ber_Des;J2_13;0,911;0,004992118
Bergamo;Descartes;Mix;Ber_Des;J2_13;0,032;0,012771392
Bergamo;Descartes;Mix;Ber_Des;J2_13;0,197;0,072830906
Bergamo;Descartes;Mix;Ber_Des;J2_13;0,905;0,011635961
Descartes;Bergamo;Mix;Des_Ber;J2_13;0,976;0,005700326
Descartes;Bergamo;Mix;Des_Ber;J2_13;0,882;0,006017035
Descartes;Bergamo;Mix;Des_Ber;J2_13;0,963;0,002369281
Descartes;Descartes;Pure;Des_Des;D2_24;0,978;0,00897296
Descartes;Descartes;Pure;Des_Des;D2_24;0;0
Descartes;Descartes;Pure;Des_Des;D2_24;0,045;0,00351803
Descartes;Descartes;Pure;Des_Des;D2_24;0;0
Descartes;Descartes;Pure;Des_Des;D2_24;0,475;0,016729301
Descartes;Descartes;Pure;Des_Des;D2_24;0;0
Descartes;Descartes;Pure;Des_Des;D2_24;0,306;0,01673692
Descartes;Descartes;Pure;Des_Des;D2_24;0,007;0
Descartes;Descartes;Pure;Des_Des;B2_17;0,041;0,02969562
Descartes;Descartes;Pure;Des_Des;B2_17;0,001;0,032258065
Descartes;Descartes;Pure;Des_Des;B2_17;0,975;0,003490521
Descartes;Descartes;Pure;Des_Des;B2_17;0,871;0,008757808
Descartes;Descartes;Pure;Des_Des;B2_17;0,527;0,005126151
Descartes;Descartes;Pure;Des_Des;B2_17;0,405;0,005406508
Descartes;Descartes;Pure;Des_Des;B2_17;0,098;0,019670051
Descartes;Descartes;Pure;Des_Des;B2_17;0,002;0
Descartes;Descartes;Pure;Des_Des;A2_11;0,175;0,003557928
Descartes;Descartes;Pure;Des_Des;A2_11;0;0
Descartes;Descartes;Pure;Des_Des;A2_11;0;0
Descartes;Descartes;Pure;Des_Des;A2_11;0,001;0
Descartes;Descartes;Pure;Des_Des;A2_11;0,05;0,013046314
Descartes;Descartes;Pure;Des_Des;A2_11;0,001;0
Descartes;Descartes;Pure;Des_Des;A2_11;0,208;0,046137003
Descartes;Descartes;Pure;Des_Des;A2_11;0;0
Descartes;Descartes;Pure;Des_Des;C4_5;0,976;0,006878558
Descartes;Descartes;Pure;Des_Des;C4_5;0,983;0,008220395
Descartes;Descartes;Pure;Des_Des;C4_5;0,936;0,014530213
Descartes;Descartes;Pure;Des_Des;C4_5;0,979;0,021145238
Descartes;Descartes;Pure;Des_Des;C4_5;0,966;0,010324044
Descartes;Descartes;Pure;Des_Des;C4_5;0,96;0,006417618
Descartes;Descartes;Pure;Des_Des;C4_5;0,726;0,01544123
Descartes;Descartes;Pure;Des_Des;C4_5;0;0
Descartes;Descartes;Pure;Des_Des;C4_5;0,973;0,004310695
Descartes;Descartes;Pure;Des_Des;C4_5;0,969;0,008007117
Descartes;Descartes;Pure;Des_Des;C4_5;0,825;0,006217694
Descartes;Descartes;Pure;Des_Des;C4_5;0,937;0,005856515
Descartes;Descartes;Pure;Des_Des;C4_5;0,964;0,011108207
Descartes;Descartes;Pure;Des_Des;C4_5;0,971;0,012109545
Descartes;Descartes;Pure;Des_Des;C4_5;0,829;0,003104213
Descartes;Descartes;Pure;Des_Des;C4_5;0,109;0,001038422
Descartes;Descartes;Pure;Des_Des;F1_7;0,977;0,018430753
Descartes;Descartes;Pure;Des_Des;F1_7;0,984;0,011458152
Descartes;Descartes;Pure;Des_Des;F1_7;0,976;0,042732805
Descartes;Descartes;Pure;Des_Des;F1_7;0,967;0,015104136
Descartes;Descartes;Pure;Des_Des;F1_7;0,98;0,01216095
Descartes;Descartes;Pure;Des_Des;F1_7;0,01;0
Descartes;Descartes;Pure;Des_Des;F1_7;0;0
Descartes;Descartes;Pure;Des_Des;F1_7;0,002;0,026666667
Descartes;Descartes;Pure;Des_Des;B2_22;0,96;0,015584588
Descartes;Descartes;Pure;Des_Des;B2_22;0,69;0,016807329
Descartes;Descartes;Pure;Des_Des;B2_22;0,002;0,155172414
Descartes;Descartes;Pure;Des_Des;B2_22;0,961;0,022879295
Descartes;Descartes;Pure;Des_Des;B2_22;0,712;0,011839709
Descartes;Descartes;Pure;Des_Des;B2_22;0,977;0,019649123
Descartes;Descartes;Pure;Des_Des;B2_22;0;0
Descartes;Descartes;Pure;Des_Des;B2_22;0,474;0,014903671
Descartes;Descartes;Pure;Des_Des;B2_22;0,927;0,014030762
Descartes;Descartes;Pure;Des_Des;B2_22;0,936;0,024957863
Descartes;Descartes;Pure;Des_Des;B2_22;0,067;0,033333333
Descartes;Descartes;Pure;Des_Des;B2_22;0,159;0,030491733
Descartes;Descartes;Pure;Des_Des;B2_22;0,974;0,027491409
Descartes;Descartes;Pure;Des_Des;B2_22;0,151;0,021818182
Descartes;Descartes;Pure;Des_Des;B2_22;0;0
Descartes;Descartes;Pure;Des_Des;B2_22;0;0
Descartes;Descartes;Pure;Des_Des;I3_23;0;0
Descartes;Descartes;Pure;Des_Des;I3_23;0,001;0,095238095
Descartes;Descartes;Pure;Des_Des;I3_23;0;0
Descartes;Descartes;Pure;Des_Des;I3_23;0;0
Descartes;Descartes;Pure;Des_Des;I3_23;0;0
Descartes;Descartes;Pure;Des_Des;I3_23;0,108;0,010682493
Descartes;Descartes;Pure;Des_Des;I3_23;0,527;0,00145523
Descartes;Descartes;Pure;Des_Des;I3_23;0;0
Descartes;Descartes;Pure;Des_Des;C1_16;0,532;0,040317023
Descartes;Descartes;Pure;Des_Des;C1_16;0,378;0,018370293
Descartes;Descartes;Pure;Des_Des;C1_16;0;0
Descartes;Descartes;Pure;Des_Des;C1_16;0,718;0,038726047
Descartes;Descartes;Pure;Des_Des;C1_16;0,685;0,026816786
Descartes;Descartes;Pure;Des_Des;C1_16;0,616;0,048013391
Descartes;Descartes;Pure;Des_Des;C1_16;0,848;0,018678449
Descartes;Descartes;Pure;Des_Des;C1_16;0,013;0
Descartes;Descartes;Pure;Des_Des;A3_18;0,033;0,015243902
Descartes;Descartes;Pure;Des_Des;A3_18;0,047;0,014964789
Descartes;Descartes;Pure;Des_Des;A3_18;0;0
Descartes;Descartes;Pure;Des_Des;A3_18;0,001;0,21875
Descartes;Descartes;Pure;Des_Des;A3_18;0,04;0,004048583
Descartes;Descartes;Pure;Des_Des;A3_18;0,179;0,011158639
Descartes;Descartes;Pure;Des_Des;A3_18;0;0
Descartes;Descartes;Pure;Des_Des;A3_18;0;0
Descartes;Descartes;Pure;Des_Des;G4_15;0,098;0,012626263
Descartes;Descartes;Pure;Des_Des;G4_15;0,51;0,00166308
Descartes;Descartes;Pure;Des_Des;G4_15;0;0
Descartes;Descartes;Pure;Des_Des;G4_15;0,965;0,002992021
Descartes;Descartes;Pure;Des_Des;G4_15;0,493;0,002957808
Descartes;Descartes;Pure;Des_Des;G4_15;0,015;0,047008547
Descartes;Descartes;Pure;Des_Des;G4_15;0,76;0,008396588
Descartes;Descartes;Pure;Des_Des;G4_15;0,28;0,014752639
Descartes;Descartes;Pure;Des_Des;G4_15;0,874;0,003197354
Descartes;Descartes;Pure;Des_Des;G4_15;0,981;0,005623691
Descartes;Descartes;Pure;Des_Des;G4_15;0,98;0,018248816
Descartes;Descartes;Pure;Des_Des;G4_15;0,98;0,011400559
Descartes;Descartes;Pure;Des_Des;G4_15;0,97;0,018294997
Descartes;Descartes;Pure;Des_Des;G4_15;0,967;0,010217681
Descartes;Descartes;Pure;Des_Des;L2_18;0,02;0,023346304
Descartes;Descartes;Pure;Des_Des;L2_18;0,002;0,013888889
Descartes;Descartes;Pure;Des_Des;L2_18;0,001;0
Descartes;Descartes;Pure;Des_Des;L2_18;0,131;0,002747253
Descartes;Descartes;Pure;Des_Des;L2_18;0,007;0
Descartes;Descartes;Pure;Des_Des;L2_18;0;0
Descartes;Descartes;Pure;Des_Des;L2_18;0,683;0,00515625
Descartes;Descartes;Pure;Des_Des;L2_18;0,474;0,006042296
Descartes;Fructidor;Mix;Des_Fru;E2_17;0;0
Descartes;Fructidor;Mix;Des_Fru;E2_17;0;0
Descartes;Fructidor;Mix;Des_Fru;E2_17;0;0
Descartes;Fructidor;Mix;Des_Fru;E2_17;0,073;0,019294377
Fructidor;Descartes;Mix;Fru_Des;E2_17;0;0
Fructidor;Descartes;Mix;Fru_Des;E2_17;0;0
Fructidor;Descartes;Mix;Fru_Des;E2_17;0;0
Fructidor;Descartes;Mix;Fru_Des;E2_17;0;0
Descartes;Fructidor;Mix;Des_Fru;J2_13;0,394;0,005185953
Descartes;Fructidor;Mix;Des_Fru;J2_13;0,01;0,005882353
Descartes;Fructidor;Mix;Des_Fru;J2_13;0,066;0,00170068
Descartes;Fructidor;Mix;Des_Fru;J2_13;0;0
Fructidor;Descartes;Mix;Fru_Des;J2_13;0;0
Fructidor;Descartes;Mix;Fru_Des;J2_13;0;0
Fructidor;Descartes;Mix;Fru_Des;J2_13;0;0
Fructidor;Descartes;Mix;Fru_Des;J2_13;0;0
Descartes;Fructidor;Mix;Des_Fru;E2_17;0,801;0,021312776
Descartes;Fructidor;Mix;Des_Fru;E2_17;0,714;0,00887594
Descartes;Fructidor;Mix;Des_Fru;E2_17;0,802;0,019477857
Descartes;Fructidor;Mix;Des_Fru;E2_17;0,053;0,029377203
Fructidor;Descartes;Mix;Fru_Des;E2_17;0;0
Fructidor;Descartes;Mix;Fru_Des;E2_17;0;0
Fructidor;Descartes;Mix;Fru_Des;E2_17;0;0
Fructidor;Descartes;Mix;Fru_Des;E2_17;0,001;0,47826087
Descartes;Fructidor;Mix;Des_Fru;A3_18;0;0
Descartes;Fructidor;Mix;Des_Fru;A3_18;0,087;0,008210742
Descartes;Fructidor;Mix;Des_Fru;A3_18;0;0
Descartes;Fructidor;Mix;Des_Fru;A3_18;0,015;0,007159905
Fructidor;Descartes;Mix;Fru_Des;A3_18;0;0
Fructidor;Descartes;Mix;Fru_Des;A3_18;0;0
Fructidor;Descartes;Mix;Fru_Des;A3_18;0;0
Fructidor;Descartes;Mix;Fru_Des;A3_18;0;0
Descartes;Ghayta;Mix;Des_Gha;A3_18;0;0
Descartes;Ghayta;Mix;Des_Gha;A3_18;0,007;0,070422535
Descartes;Ghayta;Mix;Des_Gha;A3_18;0;0
Descartes;Ghayta;Mix;Des_Gha;A3_18;0,019;0
Ghayta;Descartes;Mix;Gha_Des;A3_18;0,184;0,016831683
Ghayta;Descartes;Mix;Gha_Des;A3_18;0,111;0,021680877
Ghayta;Descartes;Mix;Gha_Des;A3_18;0,122;0,043244406
Ghayta;Descartes;Mix;Gha_Des;A3_18;0,097;0,028788358
Descartes;Ghayta;Mix;Des_Gha;E2_17;0,233;0,006339879
Descartes;Ghayta;Mix;Des_Gha;E2_17;0,031;0,007497657
Descartes;Ghayta;Mix;Des_Gha;E2_17;0;0
Descartes;Ghayta;Mix;Des_Gha;E2_17;0,002;0,012345679
Ghayta;Descartes;Mix;Gha_Des;E2_17;0,704;0,002936466
Ghayta;Descartes;Mix;Gha_Des;E2_17;0,002;0,16091954
Ghayta;Descartes;Mix;Gha_Des;E2_17;0,001;0,045454545
Ghayta;Descartes;Mix;Gha_Des;E2_17;0,053;0,048656868
Descartes;Ghayta;Mix;Des_Gha;E2_17;0,72;0,037155631
Descartes;Ghayta;Mix;Des_Gha;E2_17;0,036;0,036065574
Descartes;Ghayta;Mix;Des_Gha;E2_17;0,347;0,028754596
Descartes;Ghayta;Mix;Des_Gha;E2_17;0,247;0,046388151
Ghayta;Descartes;Mix;Gha_Des;E2_17;0,01;0,061381074
Ghayta;Descartes;Mix;Gha_Des;E2_17;0;0
Ghayta;Descartes;Mix;Gha_Des;E2_17;0,005;0,140127389
Ghayta;Descartes;Mix;Gha_Des;E2_17;0,005;0,024390244
Descartes;Ghayta;Mix;Des_Gha;F3_14;0;0
Descartes;Ghayta;Mix;Des_Gha;F3_14;0;0
Descartes;Ghayta;Mix;Des_Gha;F3_14;0;0
Descartes;Ghayta;Mix;Des_Gha;F3_14;0;0
Ghayta;Descartes;Mix;Gha_Des;F3_14;0,962;0,006676204
Ghayta;Descartes;Mix;Gha_Des;F3_14;0,966;0,007854751
Ghayta;Descartes;Mix;Gha_Des;F3_14;0,975;0,009799408
Ghayta;Descartes;Mix;Gha_Des;F3_14;0,04;0,01753203
Descartes;Recital;Mix;Des_Rec;J2_13;0,908;0,003037931
Descartes;Recital;Mix;Des_Rec;J2_13;0,307;0,027842907
Descartes;Recital;Mix;Des_Rec;J2_13;0,082;0,003961268
Descartes;Recital;Mix;Des_Rec;J2_13;0;0
Recital;Descartes;Mix;Rec_Des;J2_13;0,965;0,042790858
Recital;Descartes;Mix;Rec_Des;J2_13;0,105;0,015156983
Recital;Descartes;Mix;Rec_Des;J2_13;0,095;0,075558709
Recital;Descartes;Mix;Rec_Des;J2_13;0,109;0,002944063
Descartes;Recital;Mix;Des_Rec;J2_13;0,961;0,011683054
Descartes;Recital;Mix;Des_Rec;J2_13;0,205;0,00977918
Descartes;Recital;Mix;Des_Rec;J2_13;0,196;0,009986382
Descartes;Recital;Mix;Des_Rec;J2_13;0,949;0,004677368
Recital;Descartes;Mix;Rec_Des;J2_13;0,162;0,03609831
Recital;Descartes;Mix;Rec_Des;J2_13;0,051;0,07244582
Recital;Descartes;Mix;Rec_Des;J2_13;0,156;0,070112264
Recital;Descartes;Mix;Rec_Des;J2_13;0,309;0,027759845
Descartes;Recital;Mix;Des_Rec;C1_16;0,68;0,015771028
Descartes;Recital;Mix;Des_Rec;C1_16;0,19;0,014918191
Descartes;Recital;Mix;Des_Rec;C1_16;0,469;0,007805629
Descartes;Recital;Mix;Des_Rec;C1_16;0,027;0,001623377
Recital;Descartes;Mix;Rec_Des;C1_16;0,874;0,058796635
Recital;Descartes;Mix;Rec_Des;C1_16;0,005;0
Recital;Descartes;Mix;Rec_Des;C1_16;0;0
Recital;Descartes;Mix;Rec_Des;C1_16;0;0
Descartes;Recital;Mix;Des_Rec;F3_14;0,021;0,004601227
Descartes;Recital;Mix;Des_Rec;F3_14;0,711;0,005062252
Descartes;Recital;Mix;Des_Rec;F3_14;0,223;0,006803685
Descartes;Recital;Mix;Des_Rec;F3_14;0,438;0,00922778
Recital;Descartes;Mix;Rec_Des;F3_14;0,401;0,012967844
Recital;Descartes;Mix;Rec_Des;F3_14;0,225;0,01368467
Recital;Descartes;Mix;Rec_Des;F3_14;0,618;0,056077348
Recital;Descartes;Mix;Rec_Des;F3_14;0,795;0,015975184
Descartes;Rubisko;Mix;Des_Rub;B4_21;0,89;0,009953806
Descartes;Rubisko;Mix;Des_Rub;B4_21;0,978;0,012190287
Descartes;Rubisko;Mix;Des_Rub;B4_21;0,866;0,012194375
Descartes;Rubisko;Mix;Des_Rub;B4_21;0,984;0,021837388
Rubisko;Descartes;Mix;Rub_Des;B4_21;0,857;0,05486732
Rubisko;Descartes;Mix;Rub_Des;B4_21;0,784;0,048317179
Rubisko;Descartes;Mix;Rub_Des;B4_21;0,246;0,039697049
Rubisko;Descartes;Mix;Rub_Des;B4_21;0,641;0,074931794
Descartes;Rubisko;Mix;Des_Rub;B4_21;0,921;0,002639542
Descartes;Rubisko;Mix;Des_Rub;B4_21;0,981;0,007927448
Descartes;Rubisko;Mix;Des_Rub;B4_21;0,982;0,005065717
Descartes;Rubisko;Mix;Des_Rub;B4_21;0,784;0,015157771
Rubisko;Descartes;Mix;Rub_Des;B4_21;0;0
Rubisko;Descartes;Mix;Rub_Des;B4_21;0,048;0,047470331
Rubisko;Descartes;Mix;Rub_Des;B4_21;0,592;0,016852129
Rubisko;Descartes;Mix;Rub_Des;B4_21;0,127;0,020738692
Descartes;Rubisko;Mix;Des_Rub;D2_24;0;0
Descartes;Rubisko;Mix;Des_Rub;D2_24;0;0
Descartes;Rubisko;Mix;Des_Rub;D2_24;0;0
Rubisko;Descartes;Mix;Rub_Des;D2_24;0,102;0,004686977
Rubisko;Descartes;Mix;Rub_Des;D2_24;0,003;0
Rubisko;Descartes;Mix;Rub_Des;D2_24;0,014;0,035087719
Rubisko;Descartes;Mix;Rub_Des;D2_24;0;0
Descartes;Rubisko;Mix;Des_Rub;F4_19;0,856;0,008483933
Descartes;Rubisko;Mix;Des_Rub;F4_19;0,106;0,008421824
Descartes;Rubisko;Mix;Des_Rub;F4_19;0,2;0,012612613
Descartes;Rubisko;Mix;Des_Rub;F4_19;0,828;0,009132955
Rubisko;Descartes;Mix;Rub_Des;F4_19;0,021;0,004166667
Rubisko;Descartes;Mix;Rub_Des;F4_19;0,017;0
Rubisko;Descartes;Mix;Rub_Des;F4_19;0,271;0,052610114
Rubisko;Descartes;Mix;Rub_Des;F4_19;0,305;0,035355415
Descartes;SYMattis;Mix;Des_SYM;B2_22;0,1;0,001826818
Descartes;SYMattis;Mix;Des_SYM;B2_22;0,362;0,007587918
Descartes;SYMattis;Mix;Des_SYM;B2_22;0,514;0,006376374
Descartes;SYMattis;Mix;Des_SYM;B2_22;0,396;0,000446828
SYMattis;Descartes;Mix;SYM_Des;B2_22;0,066;0,014917127
SYMattis;Descartes;Mix;SYM_Des;B2_22;0,918;0,004930966
SYMattis;Descartes;Mix;SYM_Des;B2_22;0,001;0,1
SYMattis;Descartes;Mix;SYM_Des;B2_22;0,178;0,005913661
Descartes;SYMattis;Mix;Des_SYM;I3_23;0;0
Descartes;SYMattis;Mix;Des_SYM;I3_23;0,194;0,014311927
Descartes;SYMattis;Mix;Des_SYM;I3_23;0;0
Descartes;SYMattis;Mix;Des_SYM;I3_23;0;0
SYMattis;Descartes;Mix;SYM_Des;I3_23;0,03;0,019699812
SYMattis;Descartes;Mix;SYM_Des;I3_23;0,028;0,005725191
SYMattis;Descartes;Mix;SYM_Des;I3_23;0;0,285714286
SYMattis;Descartes;Mix;SYM_Des;I3_23;0,098;0,017184943
Descartes;SYMattis;Mix;Des_SYM;H1_20;0,019;0
Descartes;SYMattis;Mix;Des_SYM;H1_20;0,107;0,022884882
Descartes;SYMattis;Mix;Des_SYM;H1_20;0,004;0,154411765
Descartes;SYMattis;Mix;Des_SYM;H1_20;0;0
SYMattis;Descartes;Mix;SYM_Des;H1_20;0;0
SYMattis;Descartes;Mix;SYM_Des;H1_20;0;0
SYMattis;Descartes;Mix;SYM_Des;H1_20;0;0
SYMattis;Descartes;Mix;SYM_Des;H1_20;0;0
Descartes;SYMattis;Mix;Des_SYM;B2_22;0,98;0,014046917
Descartes;SYMattis;Mix;Des_SYM;B2_22;0,383;0,01238885
Descartes;SYMattis;Mix;Des_SYM;B2_22;0,001;0,095238095
Descartes;SYMattis;Mix;Des_SYM;B2_22;0,306;0,010631402
SYMattis;Descartes;Mix;SYM_Des;B2_22;0;0
SYMattis;Descartes;Mix;SYM_Des;B2_22;0,325;0,017924135
SYMattis;Descartes;Mix;SYM_Des;B2_22;0;0
SYMattis;Descartes;Mix;SYM_Des;B2_22;0,542;0,012308313
Descartes;Titlis;Mix;Des_Tit;C1_16;0,975;0,019095963
Descartes;Titlis;Mix;Des_Tit;C1_16;0,49;0,032408325
Descartes;Titlis;Mix;Des_Tit;C1_16;0,523;0,020007275
Descartes;Titlis;Mix;Des_Tit;C1_16;0,584;0,064417956
Titlis;Descartes;Mix;Tit_Des;C1_16;0,953;0,039578984
Titlis;Descartes;Mix;Tit_Des;C1_16;0,849;0,02605736
Titlis;Descartes;Mix;Tit_Des;C1_16;0,978;0,050559136
Titlis;Descartes;Mix;Tit_Des;C1_16;0,9;0,021300563
Descartes;Titlis;Mix;Des_Tit;F3_14;0,067;0,038782051
Descartes;Titlis;Mix;Des_Tit;F3_14;0,272;0,021139406
Descartes;Titlis;Mix;Des_Tit;F3_14;0,196;0,022820363
Descartes;Titlis;Mix;Des_Tit;F3_14;0,547;0,015548194
Titlis;Descartes;Mix;Tit_Des;F3_14;0,976;0,001444766
Titlis;Descartes;Mix;Tit_Des;F3_14;0,787;0,033482272
Titlis;Descartes;Mix;Tit_Des;F3_14;0,428;0,010205722
Titlis;Descartes;Mix;Tit_Des;F3_14;0;0
Descartes;Titlis;Mix;Des_Tit;G4_15;0,206;0,008148804
Descartes;Titlis;Mix;Des_Tit;G4_15;0,405;0,041135956
Descartes;Titlis;Mix;Des_Tit;G4_15;0,471;0,043115911
Titlis;Descartes;Mix;Tit_Des;G4_15;0,984;0,038861723
Titlis;Descartes;Mix;Tit_Des;G4_15;0,98;0,036241064
Titlis;Descartes;Mix;Tit_Des;G4_15;0,982;0,0220063
